app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-06,41,1.75,59.5,50.7373,0.2587,0.3072,0.3249,0.3369,0.3487,0.3595,0.3661,0.3708,0.3985,0.4165,0.4475,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-07,41,1.75,68.25,65.6306,0.3028,0.3728,0.4517,0.4971,0.5115,0.5239,0.5274,0.5288,0.5849,0.6166,0.8108,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-08,42,1.75,68.25,47.5955,0.2195,0.2902,0.3568,0.3668,0.3768,0.3832,0.3832,0.3892,0.3912,0.3981,0.3988,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-09,26,1.75,45.5,47.8521,0.0975,0.1288,0.1427,0.1482,0.1573,0.1587,0.162,0.1887,0.2055,0.2059,0.2059,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-10,48,1.75,73.5,48.3695,0.2237,0.2466,0.2696,0.2916,0.302,0.312,0.325,0.3363,0.3872,0.4015,0.4112,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-11,18,1.75,29.75,33.7595,0.1429,0.1836,0.2056,0.2126,0.2137,0.2151,0.221,0.2212,0.2223,0.2321,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-12,8,1.75,12.25,24.755,0.1689,0.1721,0.173,0.173,0.173,0.1756,0.1756,0.1808,0.1876,0.1902,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-13,0,0.0,0.0,21.8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-14,0,0.0,0.0,18.0063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-15,0,0.0,0.0,13.5671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-16,0,0.0,0.0,11.3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-17,0,0.0,0.0,13.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-18,0,0.0,0.0,7.2094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-19,0,0.0,0.0,5.8812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-20,0,0.0,0.0,7.5575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-21,0,0.0,0.0,7.802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-22,0,0.0,0.0,3.9298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-23,0,0.0,0.0,5.3228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-24,0,0.0,0.0,8.458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-25,0,0.0,0.0,4.1865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-26,0,0.0,0.0,7.1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-27,0,0.0,0.0,3.5954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-28,0,0.0,0.0,4.5228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-29,0,0.0,0.0,3.0021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-30,0,0.0,0.0,8.6991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-08-31,0,0.0,0.0,4.819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-01,0,0.0,0.0,2.9211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-02,0,0.0,0.0,2.4299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-03,0,0.0,0.0,2.0391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-04,0,0.0,0.0,1.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-05,0,0.0,0.0,3.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-06,0,0.0,0.0,1.8512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-07,0,0.0,0.0,1.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:DE|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250709,WUpaY0xnb1A3QWNh,2025-09-08,0,0.0,0.0,0.8433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-24,61,2.25,117.0,11.209,0.1921,0.221,0.2592,0.2897,0.299,0.3052,0.31,0.3175,0.3428,0.3628,0.3733,0.4173
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-25,90,2.25,177.75,52.9375,0.2622,0.2915,0.3187,0.3441,0.4732,0.4899,0.5003,0.5182,0.5823,0.6425,0.7079,0.7308
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-26,69,2.25,141.75,25.8773,0.0985,0.1245,0.1338,0.1616,0.1701,0.1816,0.1911,0.1993,0.2372,0.2597,0.3004,0.3467
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-27,66,2.25,139.5,39.4168,0.2209,0.3462,0.3995,0.4466,0.4803,0.5175,0.5603,0.6233,0.8796,0.9404,0.9821,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-28,65,2.25,137.25,41.8899,0.1425,0.1457,0.1671,0.2079,0.216,0.2356,0.2404,0.2461,0.3208,0.3248,0.3302,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-29,74,2.25,148.5,64.7193,0.2242,0.284,0.3216,0.339,0.3533,0.4455,0.4857,0.5267,0.7388,0.8529,0.9978,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-30,70,2.25,146.25,31.6973,0.0617,0.084,0.09,0.1059,0.1127,0.1149,0.1156,0.1181,0.1341,0.1452,0.1488,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-07-31,101,2.25,211.5,47.6179,0.1155,0.1406,0.1628,0.1817,0.1964,0.2131,0.2216,0.2331,0.3622,0.4067,0.4672,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-01,51,2.25,99.0,37.782,0.1129,0.1385,0.141,0.1428,0.1574,0.1588,0.1616,0.1639,0.1767,0.1832,0.1951,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-02,2,2.25,4.5,24.2298,0.0163,0.0163,0.0163,0.0163,0.0163,0.0163,0.0163,0.0277,0.0277,0.0277,0.0277,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-03,0,0.0,0.0,23.3233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-04,2,2.25,4.5,25.8942,0.1318,0.1542,0.1843,0.193,0.2162,0.2222,0.2276,0.2354,0.3367,0.4823,0.5117,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-05,0,0.0,0.0,16.7361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-06,0,0.0,0.0,14.5371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-07,1,2.25,2.25,15.1779,0.1184,0.1556,0.2599,0.3196,0.3586,0.4233,0.4606,0.5265,0.6415,0.7274,0.7629,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-08,0,0.0,0.0,18.0768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-09,1,2.25,2.25,28.1268,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0032,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-10,0,0.0,0.0,26.7443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-11,0,0.0,0.0,9.4462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-12,1,0.0,0.0,16.0304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-13,1,0.0,0.0,11.1066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-14,1,0.0,0.0,13.7102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-15,0,0.0,0.0,5.5529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-16,0,0.0,0.0,5.5797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-17,1,0.0,0.0,6.6023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-18,0,0.0,0.0,6.5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-19,0,0.0,0.0,4.7908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-20,2,0.0,0.0,11.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-21,0,0.0,0.0,6.0496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-22,0,0.0,0.0,4.4794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-23,0,0.0,0.0,5.4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-24,0,0.0,0.0,7.5021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-25,0,0.0,0.0,6.3666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-26,0,0.0,0.0,6.3098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-27,0,0.0,0.0,7.1364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-28,0,0.0,0.0,7.2963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-29,0,0.0,0.0,4.1707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-30,0,0.0,0.0,7.509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-08-31,1,0.0,0.0,6.5688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-01,0,0.0,0.0,6.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-02,0,0.0,0.0,6.9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-03,0,0.0,0.0,6.8501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-04,0,0.0,0.0,6.8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-05,1,0.0,0.0,5.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-06,0,0.0,0.0,4.9842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-07,0,0.0,0.0,3.8237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250626,MTkxMjl8,2025-09-08,0,0.0,0.0,3.2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-25,64,3.0,186.0,8.0868,0.0504,0.0631,0.0741,0.0801,0.0902,0.0957,0.1008,0.1068,0.1531,0.195,0.2526,0.3227
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-26,61,3.0,159.0,8.4138,0.0375,0.0647,0.0871,0.1049,0.1232,0.1408,0.1604,0.1782,0.3404,0.4702,0.5957,0.778
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-27,60,3.0,171.0,15.1288,0.0519,0.0676,0.0834,0.0952,0.1086,0.1185,0.1359,0.155,0.2636,0.3882,0.5183,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-28,58,3.0,165.0,16.4731,0.0524,0.0829,0.1024,0.1241,0.1409,0.1575,0.1695,0.1889,0.3153,0.4313,0.5521,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-29,57,3.0,159.0,19.3825,0.0489,0.069,0.0825,0.0984,0.1102,0.12,0.1288,0.1392,0.239,0.3775,0.561,0.0
Blossom Match Android,a:BlossomMatch|p:Android|g:US|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250509,dXhVZFNTSlBtVUFq,2025-07-30,62,3.0,168.0,21.9401,0.0526,0.072,0.091,0.1057,0.1216,0.1337,0.155,0.1726,0.2947,0.4286,0.5574,0.0
