app,campaign_network,adgroup_id_network,day,installs,ecpi,cost,all_revenue,cohort_ad_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-04-23,0,0.0,0.0,0.0044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-04-24,0,0.0,0.0,0.0513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-04-27,0,0.0,0.0,0.0281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-04-30,0,0.0,0.0,0.298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-01,0,0.0,0.0,0.0814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-02,0,0.0,0.0,0.0091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-05,0,0.0,0.0,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-07,0,0.0,0.0,0.1559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-08,0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-17,0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-19,0,0.0,0.0,0.6367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-20,0,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-21,0,0.0,0.0,0.0392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-22,0,0.0,0.0,0.0687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-23,0,0.0,0.0,0.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-25,0,0.0,0.0,0.1412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-26,0,0.0,0.0,0.0024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-27,0,0.0,0.0,1.8092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-28,0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-29,0,0.0,0.0,0.1786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-05-30,0,0.0,0.0,0.0554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-01,0,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-02,0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-06,0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-08,0,0.0,0.0,0.0157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-09,0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-14,0,0.0,0.0,0.2027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-06-29,0,0.0,0.0,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-07-05,0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-07-11,0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-07-14,0,0.0,0.0,0.042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-07-18,0,0.0,0.0,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-07-20,0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-08,0,0.0,0.0,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-13,0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-16,0,0.0,0.0,0.0387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-17,0,0.0,0.0,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-19,0,0.0,0.0,0.0269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-08-24,0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_NL_CPI,Zjg4NWE1YmY5NTVhNDM4M2FiZDR8,2025-09-04,0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-04-04,0,0.0,0.0,0.0036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-05-06,0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-05-21,0,0.0,0.0,0.0037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-08-29,0,0.0,0.0,0.8865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-08-30,0,0.0,0.0,0.3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-08-31,0,0.0,0.0,0.5043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_25U_SCE,BTA_US_CPI_M_25U_SCE,2025-09-01,0,0.0,0.0,0.5035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-01-25,0,0.0,0.0,0.0588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-01-29,0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-01-31,0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-02-08,0,0.0,0.0,0.3121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-03-05,0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-03-12,0,0.0,0.0,0.0213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-05-08,0,0.0,0.0,0.2485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-05-09,0,0.0,0.0,0.1699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-05-11,0,0.0,0.0,0.3022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-05-29,0,0.0,0.0,0.3991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-05-30,0,0.0,0.0,0.0166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-06-01,0,0.0,0.0,0.1245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-06-11,0,0.0,0.0,0.1185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-06-16,0,0.0,0.0,0.0031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-06-17,0,0.0,0.0,0.1262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-06-18,0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_M_A25_SCE,BTA_US_CPI_M_A25_SCE,2025-07-12,0,0.0,0.0,0.0027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-01,0,0.0,0.0,0.0149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-02,0,0.0,0.0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-07,0,0.0,0.0,0.0019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-09,0,0.0,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-11,0,0.0,0.0,0.0357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-14,0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-15,0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-17,0,0.0,0.0,0.9578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-18,0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-22,0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-26,0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-01-29,0,0.0,0.0,0.0319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-02-22,0,0.0,0.0,0.4345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-03-10,0,0.0,0.0,0.5179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-03-11,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-04-04,0,0.0,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-04-16,0,0.0,0.0,0.1174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-05-13,0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-05-31,0,0.0,0.0,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-06-01,0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-07-30,0,0.0,0.0,0.2818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_25U_SCE,BTA_US_CPI_W_25U_SCE,2025-08-05,0,0.0,0.0,1.5927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-02,0,0.0,0.0,0.5843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-03,0,0.0,0.0,0.0223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-04,0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-05,0,0.0,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-06,0,0.0,0.0,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-07,0,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-08,0,0.0,0.0,0.1214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-09,0,0.0,0.0,0.0057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-10,0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-11,0,0.0,0.0,0.0147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-12,0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-14,0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-15,0,0.0,0.0,0.2181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-16,0,0.0,0.0,0.474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-17,0,0.0,0.0,0.1049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-18,0,0.0,0.0,1.1294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-19,0,0.0,0.0,1.4654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-22,0,0.0,0.0,0.0183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-23,0,0.0,0.0,0.5095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-24,0,0.0,0.0,0.1319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-26,0,0.0,0.0,1.2377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-27,0,0.0,0.0,0.0013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-28,0,0.0,0.0,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-29,0,0.0,0.0,0.2201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-30,0,0.0,0.0,0.0008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brain Test All-Star,BTA_US_CPI_W_A25_SCE,BTA_US_CPI_W_A25_SCE,2025-01-31,0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
